SK_ID_CURR,TARGET,CODE_GENDER,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,TOTALAREA_MODE,DAYS_LAST_PHONE_CHANGE
148123,0,F,675000.0,675000.0,Commercial associate,Higher education,-11936,-2656,-4024,Managers,2,2,Business Entity Type 1,,0.7043607211825732,0.2851799046358216,0.375,0.375,0.375,0.208,-2000.0
148124,0,F,128583.0,117000.0,Commercial associate,Higher education,-20195,-1083,-3684,High skill tech staff,2,2,Industry: type 11,,0.6812193704764139,,0.3333,0.3333,0.3333,0.2308,-300.0
148125,0,F,675000.0,675000.0,Commercial associate,Secondary / secondary special,-19083,-8110,-2627,Laborers,2,2,Business Entity Type 3,,0.3205482834407718,0.3825018041447388,0.1667,0.1667,0.1667,0.0745,-3164.0
148126,0,M,225000.0,225000.0,Working,Secondary / secondary special,-9927,-181,-2575,Security staff,2,2,Cleaning,,0.586155717606657,0.5513812618027899,0.1667,0.1667,0.1667,0.0788,-353.0
148127,0,M,237024.0,180000.0,Working,Secondary / secondary special,-19289,-2461,-2742,Laborers,2,2,Self-employed,,0.6696865680400219,0.7309873696832169,,,,,-1789.0
148128,0,F,657000.0,657000.0,Working,Secondary / secondary special,-18777,-828,-1619,Laborers,2,2,Other,0.5895176186693638,0.0365753283571408,0.5832379256761245,,,,,-492.0
148129,0,F,521280.0,450000.0,Working,Secondary / secondary special,-17012,-4379,-551,Medicine staff,3,3,Kindergarten,,0.6258933841362044,0.6092756673894402,0.3333,0.3333,0.3333,0.1232,0.0
148130,0,M,302341.5,261000.0,Working,Secondary / secondary special,-18187,-167,-1708,Low-skill Laborers,2,2,Business Entity Type 3,,0.3652797923158745,0.7394117535524816,,,,,-75.0
148132,0,F,1125000.0,1125000.0,Commercial associate,Higher education,-18215,-1391,-1696,Managers,2,2,Cleaning,0.699440596509436,0.5747333343674708,0.0411859296094006,0.1667,0.1667,0.1667,0.0551,-2666.0
148133,1,M,544068.0,382500.0,Working,Secondary / secondary special,-12200,-3083,-4296,Laborers,2,2,Self-employed,,0.712419135144131,0.6212263380626669,,,,,-944.0
148134,0,F,312768.0,270000.0,Working,Secondary / secondary special,-13886,-301,-4588,Sales staff,2,2,Industry: type 9,0.6322850907087709,0.61359316000463,0.4223696523543468,,,,,-1257.0
148135,0,F,422451.0,297000.0,Working,Higher education,-18852,-2974,-1847,,2,2,Business Entity Type 3,0.8286170428859948,0.6481212136153349,0.3556387169923543,0.3333,0.3333,0.3333,0.1873,-391.0
148136,0,M,1687266.0,1575000.0,Working,Secondary / secondary special,-15355,-1896,-4140,High skill tech staff,2,2,Business Entity Type 3,,0.6291900775955684,0.5691487713619409,,,,,-1828.0
148137,0,F,198000.0,198000.0,Working,Secondary / secondary special,-9048,-510,-1659,Core staff,2,2,Government,0.4105263430519148,0.0723579309492862,0.2127563054543414,0.375,0.375,0.375,0.0993,-367.0
148138,0,M,265500.0,265500.0,Commercial associate,Secondary / secondary special,-13371,-1469,-4933,Laborers,3,3,Business Entity Type 3,,0.528709739138605,0.2314393514998941,0.3333,0.3333,0.3333,0.3416,-1457.0
148139,0,F,225000.0,225000.0,Commercial associate,Secondary / secondary special,-15913,-527,-3995,Laborers,3,3,Business Entity Type 3,,0.2086677431715959,0.7121551551910698,,,,,-517.0
148140,0,F,269550.0,225000.0,Working,Secondary / secondary special,-12758,-2494,-1937,Laborers,2,2,Business Entity Type 3,0.2163423738819702,0.586516382552292,0.1446481462546413,0.1667,0.1667,0.1667,0.2599,-1818.0
148142,0,F,270000.0,270000.0,Commercial associate,Higher education,-8999,-81,-1665,,3,3,Business Entity Type 3,0.4418119723811337,0.651544660729078,0.470456116119975,0.1667,0.1667,0.1667,0.2138,-783.0
148143,0,M,314055.0,238500.0,Working,Secondary / secondary special,-20907,-8476,-3911,Laborers,2,2,Housing,,0.4916492436515189,0.5954562029091491,0.3333,0.3333,0.3333,0.1677,-2358.0
148144,0,M,521280.0,450000.0,Working,Secondary / secondary special,-19704,-1336,-2806,Drivers,2,2,Self-employed,,0.2571837909858975,0.622922000268356,0.1667,0.1667,0.1667,0.1154,-1126.0
148145,0,F,454500.0,454500.0,Pensioner,Secondary / secondary special,-20703,365243,-3779,,2,2,XNA,0.5901613170143563,0.2324222362566737,0.4974688893052743,,,,,-1966.0
148146,0,F,135000.0,135000.0,Working,Secondary / secondary special,-19711,-508,-3171,Medicine staff,2,2,Medicine,0.6558498090388621,0.602278218777896,0.6380435278721609,0.3333,0.3333,0.3333,0.1963,-2070.0
148147,0,F,1303812.0,1138500.0,Working,Secondary / secondary special,-12754,-1779,-673,Sales staff,2,2,Self-employed,0.3876913789913368,0.7307082558086551,0.3589512285783967,0.0833,0.0833,0.0833,0.0366,-777.0
148148,0,F,284400.0,225000.0,Pensioner,Higher education,-24294,365243,-4113,,2,2,XNA,,0.6083696772470927,0.7338145369642702,,,,,0.0
148151,0,F,1125000.0,1125000.0,Working,Higher education,-13243,-4063,-4725,Accountants,2,2,Bank,0.5930615756877708,0.5301697867984766,0.7001838506835805,0.3333,0.3333,0.3333,0.1185,0.0
148152,0,F,397881.0,328500.0,Pensioner,Secondary / secondary special,-22657,365243,-4416,,2,2,XNA,,0.7712621071302364,0.656158373001177,0.3333,0.3333,0.3333,0.0865,-693.0
148153,0,F,1214145.0,1147500.0,Commercial associate,Incomplete higher,-14134,-2152,-4832,Accountants,2,2,Business Entity Type 1,0.5982371364071907,0.6599854638013327,0.4382813743111921,0.1667,0.1667,0.1667,0.057,-1520.0
148154,1,F,1275921.0,999000.0,Working,Secondary / secondary special,-18737,-312,-1929,Sales staff,2,2,Self-employed,,0.1541057231479251,0.1285043773724039,,,,,-201.0
148155,0,F,285723.0,238500.0,Working,Secondary / secondary special,-15462,-450,-4251,Sales staff,2,2,Business Entity Type 3,0.7606193300778474,0.4900206575839111,0.5549467685334323,0.1667,0.1667,0.1667,0.0411,-3362.0
148156,0,M,284400.0,225000.0,Working,Higher education,-17108,-8812,-632,Core staff,2,2,Government,0.6957952001179522,0.5641717810362789,0.1951984060044098,,,,,-2.0
148157,0,F,808650.0,675000.0,Pensioner,Secondary / secondary special,-19062,365243,-2582,,2,2,XNA,,0.5402873804771751,,0.3471,0.3333,0.3333,0.2231,-1465.0
148158,0,M,468121.5,355500.0,Working,Secondary / secondary special,-15795,-1440,-4054,,2,2,Business Entity Type 3,0.6666364722107818,0.630877229411432,0.3312508645909018,0.1667,0.1667,0.1667,0.0252,-1658.0
148159,0,F,1223010.0,1125000.0,Working,Secondary / secondary special,-15245,-211,-5071,Sales staff,2,2,Trade: type 7,,0.7046975785604968,,,,,,-574.0
148160,0,F,239850.0,225000.0,Working,Higher education,-17533,-1400,-1063,Accountants,2,2,Business Entity Type 3,0.8624093972056581,0.5561873914293355,0.7136313997323308,,,,,-319.0
148161,1,M,50940.0,45000.0,Working,Secondary / secondary special,-21610,-3524,-4443,Laborers,2,2,Business Entity Type 3,,0.1346489190883983,0.5709165417729987,0.1667,0.1667,0.1667,0.0608,-407.0
148162,0,M,840006.0,733500.0,State servant,Secondary / secondary special,-14076,-2751,-4753,Laborers,2,2,Business Entity Type 3,0.368258781918624,0.6713436282330717,,,,,,0.0
148164,0,F,500211.0,463500.0,Working,Secondary / secondary special,-16691,-1721,-231,Managers,2,2,Trade: type 7,,0.0891038939433094,,0.1667,0.1667,0.1667,0.0511,-684.0
148165,1,F,319981.5,243000.0,Working,Secondary / secondary special,-15249,-2079,-4156,Cooking staff,3,3,Business Entity Type 3,,0.6771455012121997,0.5567274263630174,,,,,-546.0
148166,0,F,562491.0,454500.0,Working,Secondary / secondary special,-15143,-2907,-4827,Core staff,2,2,Self-employed,,0.4796325734047298,0.3376727217405312,,,,,-2159.0
148167,0,F,729792.0,630000.0,Pensioner,Higher education,-20805,365243,-3531,,2,2,XNA,0.6764606660957361,0.5377335861545786,0.6848276586890367,,,,,-1984.0
148168,0,F,1097676.0,958500.0,Commercial associate,Higher education,-15330,-4181,-3239,Managers,2,2,Other,0.4318352788336888,0.4962407302032871,0.501075160239048,,,,,-17.0
148169,0,M,640080.0,450000.0,Working,Secondary / secondary special,-12887,-645,-4644,Laborers,2,2,Business Entity Type 3,,0.1622010206403135,0.5513812618027899,,,,,-17.0
148170,0,F,754740.0,630000.0,Pensioner,Secondary / secondary special,-21143,365243,-4574,,3,3,XNA,0.8261172221090394,0.1442420522441954,0.6545292802242897,0.375,0.375,0.375,0.1735,-1530.0
148171,0,F,634482.0,454500.0,Pensioner,Secondary / secondary special,-22897,365243,-4834,,2,2,XNA,,0.5261807478639667,0.8463780633178121,,,,,-2415.0
148172,0,F,224149.5,193500.0,Commercial associate,Incomplete higher,-14251,-3556,-4910,Sales staff,2,2,Trade: type 3,,0.5998032247533855,,,,,,-2722.0
148173,0,F,242595.0,202500.0,Pensioner,Higher education,-23419,365243,-3719,,2,2,XNA,,0.2653117484731741,0.434733248750173,,,,,0.0
148174,0,F,444420.0,337500.0,Commercial associate,Secondary / secondary special,-17064,-605,-611,Laborers,1,1,Self-employed,0.4448398648348196,0.7596550118575595,0.6380435278721609,,,,0.2389,0.0
148176,0,M,601470.0,450000.0,Working,Secondary / secondary special,-21773,-1092,-5115,Security staff,1,1,Other,,0.6839578413932288,,0.4583,0.4583,0.4583,0.1557,-986.0
148177,0,F,1467612.0,1350000.0,State servant,Secondary / secondary special,-15160,-7093,-468,Core staff,1,1,Kindergarten,0.6112159584737505,0.6588067518866502,0.2276129150623945,0.6667,0.6667,0.6667,0.3881,-1976.0
148178,0,F,755190.0,675000.0,Working,Secondary / secondary special,-17486,-1097,-1025,Private service staff,2,2,Self-employed,0.5254871207204745,0.7524969611100627,0.6380435278721609,0.1667,0.1667,0.1667,0.0623,-2439.0
148179,0,F,755190.0,675000.0,Working,Secondary / secondary special,-21172,-3718,-3919,Core staff,3,3,Business Entity Type 3,,0.6849685230855596,0.5673792367572691,,,,,-270.0
148180,0,F,251091.0,238500.0,Pensioner,Secondary / secondary special,-20959,365243,-4476,,3,3,XNA,,0.4248374791329307,0.6212263380626669,,,,,-1091.0
148181,0,F,127350.0,112500.0,Working,Secondary / secondary special,-15830,-5264,-4795,Managers,2,2,Postal,0.4760836870047974,0.5946588406718386,0.5744466170995097,,,,,-252.0
148182,0,F,188685.0,157500.0,Pensioner,Secondary / secondary special,-21303,365243,-4640,,2,2,XNA,,0.722173982746515,0.4382813743111921,0.375,0.375,0.375,0.1366,-1381.0
148183,0,F,1174090.5,1080000.0,State servant,Secondary / secondary special,-20066,-10773,-3606,High skill tech staff,2,2,Other,,0.6529731232240271,0.6754132910917112,0.1667,0.1667,0.1667,0.0627,-1499.0
148184,0,F,1374480.0,1125000.0,Working,Secondary / secondary special,-13967,-6979,-5474,Managers,1,1,Postal,,0.7710923191699651,0.5971924268337128,0.5521,0.625,0.625,0.089,-880.0
148186,0,F,497520.0,450000.0,Pensioner,Higher education,-24072,365243,-5208,,1,1,XNA,,0.6741167450832825,0.7180328113294772,,,,,0.0
148188,0,M,276277.5,238500.0,Working,Secondary / secondary special,-13913,-2185,-4780,Drivers,2,2,Business Entity Type 3,,0.1328249036378674,0.8245949709919925,0.1667,0.1667,0.1667,0.0563,0.0
148189,0,F,90000.0,90000.0,Commercial associate,Higher education,-9527,-2797,-2185,,1,1,Other,0.5273646751615646,0.6938784029402046,0.4561097392782771,0.6667,0.6667,0.6667,0.4238,-2159.0
148190,0,F,180000.0,180000.0,Working,Higher education,-7903,-701,-146,Sales staff,2,2,Trade: type 2,,0.374314979964722,0.445396241560834,,,,,-263.0
148191,1,M,292500.0,292500.0,Working,Secondary / secondary special,-20292,-5468,-3191,Laborers,2,2,Business Entity Type 3,,0.3294852854420254,0.8555235867964663,0.1667,0.1667,0.1667,0.0512,-248.0
148192,0,F,90000.0,90000.0,Pensioner,Secondary / secondary special,-24102,365243,-4591,,2,2,XNA,,0.6034823695710452,0.6690566947824041,0.4583,0.4583,0.4583,0.0809,-1073.0
148193,1,F,1078200.0,900000.0,Commercial associate,Higher education,-9491,-335,-2171,Core staff,3,3,Self-employed,0.2833170987936486,0.5541460642214799,0.2837118826350007,0.3333,0.3333,0.3333,0.0992,-1025.0
148194,0,F,450000.0,450000.0,Working,Higher education,-10127,-809,-2373,Managers,2,2,Other,0.3363986351186561,0.5503935203771145,0.0005272652387098,,,,,-398.0
148195,1,M,284400.0,225000.0,Working,Secondary / secondary special,-18434,-1600,-1969,Security staff,2,2,Security,0.1012204454073533,0.5616914721798475,0.1556893746835917,,,,,-1936.0
148196,0,M,413235.0,337500.0,Working,Secondary / secondary special,-17143,-1574,-604,Drivers,2,2,Business Entity Type 3,0.4771310809937386,0.0786495199505203,0.6528965519806539,,,,,-1953.0
148197,0,F,755190.0,675000.0,Working,Secondary / secondary special,-19708,-12426,-3233,Cooking staff,2,2,Other,0.5585794049119438,0.3261556447860604,,,,,,-2884.0
148199,0,F,1288350.0,1125000.0,Working,Higher education,-13457,-6300,-4368,High skill tech staff,2,2,Transport: type 2,0.5704871917889518,0.7464077694565145,0.7180328113294772,0.3333,0.3333,0.3333,0.0936,-1606.0
148200,0,M,252531.0,234000.0,Working,Secondary / secondary special,-22027,-7720,-4444,Laborers,2,2,Construction,,0.7267225172547248,0.7338145369642702,,,,0.0418,0.0
148201,0,F,752967.0,702000.0,Working,Secondary / secondary special,-20532,-1811,-3775,Managers,2,2,Business Entity Type 3,,0.4852127775248052,0.8327850252992314,0.375,0.375,0.375,0.1388,-987.0
148202,1,F,450000.0,450000.0,Working,Secondary / secondary special,-10687,-1002,-3366,Sales staff,2,2,Self-employed,0.489489768863512,0.4122044806665096,0.1873887653772306,,,,,-2184.0
148203,0,F,1113840.0,900000.0,Commercial associate,Secondary / secondary special,-17893,-499,-1429,HR staff,3,2,Trade: type 7,0.7089959266199295,0.4435140682819244,0.6528965519806539,0.3333,0.3333,0.3333,0.4822,-1552.0
148206,0,F,163008.0,144000.0,Working,Secondary / secondary special,-11969,-1988,-3466,Cooking staff,2,2,Kindergarten,0.4208165800845705,0.5959706292482355,0.5673792367572691,0.3333,0.3333,0.3333,0.0299,-228.0
148207,0,F,540000.0,540000.0,Commercial associate,Higher education,-12273,-3034,-3557,Core staff,2,2,Government,0.6282126647635445,0.4773570990877175,0.3425288720742255,0.0417,0.0417,0.0417,0.0088,-4.0
148208,0,M,296280.0,225000.0,Working,Secondary / secondary special,-8770,-691,-1340,,2,2,Security,0.1691023540425886,0.5136056270687567,,,,,,-330.0
148209,0,F,660289.5,585000.0,Working,Secondary / secondary special,-18524,-4618,-2070,Cooking staff,2,2,Restaurant,0.5161249146690804,0.2883372155633065,0.4276573700350293,,,,,-1901.0
148210,0,F,157500.0,157500.0,Commercial associate,Secondary / secondary special,-18436,-3233,-1417,Managers,2,2,Postal,,0.0449137093416195,0.6075573001388961,0.3333,0.3333,0.3333,0.0768,-86.0
148211,1,M,135000.0,135000.0,Working,Lower secondary,-12500,-737,-271,Laborers,3,3,Business Entity Type 3,,0.0355446865165003,,,,,,-191.0
148213,0,M,1933285.5,1728000.0,Working,Secondary / secondary special,-17348,-2919,-885,Managers,1,1,Industry: type 4,0.7499254110438252,0.7440120538801985,0.5744466170995097,0.3333,0.3333,0.3333,0.7135,-2534.0
148214,0,M,312682.5,297000.0,Working,Secondary / secondary special,-8222,-560,-903,Drivers,2,2,Self-employed,0.3399934622865813,0.5049929932346781,,,,,,-316.0
148215,0,F,497520.0,450000.0,Pensioner,Secondary / secondary special,-19823,365243,-3287,,1,1,XNA,0.8809431115799096,0.7672291597769716,,0.6667,0.6667,0.6667,0.1161,-1687.0
148218,0,F,1204749.0,1084500.0,Commercial associate,Secondary / secondary special,-17421,-2290,-962,,3,3,Self-employed,,0.5482009542572566,0.4812493411434029,,,,0.0057,-1984.0
148219,0,F,352044.0,247500.0,Commercial associate,Secondary / secondary special,-12855,-196,-4131,,1,1,Business Entity Type 3,,0.7773153966366138,0.2822484337007223,0.4583,0.4583,0.4583,0.0531,-1835.0
148220,0,F,370107.0,319500.0,Working,Higher education,-11004,-3872,-3100,Cooking staff,2,2,Business Entity Type 3,0.2936492901529112,0.4672365901434782,0.656158373001177,0.6667,0.6667,0.6667,0.088,-2379.0
148221,0,F,1067418.0,891000.0,Pensioner,Secondary / secondary special,-22504,365243,-2379,,2,2,XNA,,0.5283228521116068,0.3441550073724169,,,,,-1929.0
148222,0,M,557770.5,481500.0,Working,Secondary / secondary special,-21336,-3197,-4700,High skill tech staff,2,2,Transport: type 1,,0.3719518864035065,0.445396241560834,,,,,0.0
148225,0,M,447453.0,373500.0,Working,Secondary / secondary special,-11928,-4007,-2645,Laborers,2,2,Trade: type 3,0.3969868746877536,0.2462738630797017,0.2498850627504553,0.3333,0.3333,0.3333,0.1913,-400.0
148226,0,F,180000.0,180000.0,State servant,Higher education,-13483,-3085,-2918,,3,3,Government,0.633098569316529,0.0803246911798761,,,,,,-2799.0
148227,0,M,225000.0,225000.0,Working,Higher education,-11087,-3212,-3563,Sales staff,2,2,Trade: type 7,0.6678983987982965,0.6236018024305983,0.6642482627052363,,,,,-818.0
148228,0,M,81000.0,81000.0,Working,Secondary / secondary special,-8234,-1476,-897,,2,2,Business Entity Type 3,0.1895903668731204,0.3665786908675875,,,,,,-672.0
148229,0,M,450000.0,450000.0,Working,Higher education,-15120,-1247,-5679,Managers,2,2,Industry: type 9,0.4070334710212354,0.6586691071878081,0.2366108235287817,0.3333,0.3333,0.3333,0.0601,-579.0
148230,0,M,174411.0,144000.0,Working,Secondary / secondary special,-18511,-632,-2039,Drivers,2,2,Business Entity Type 3,0.4674422039398111,0.7537735812621306,0.7281412993111438,,,,,-292.0
148231,0,M,942300.0,675000.0,Commercial associate,Secondary / secondary special,-9787,-327,-940,Security staff,3,3,Security,0.1295654695132604,0.0155164099791246,0.6178261467332483,,,,,0.0
148232,0,F,792162.0,630000.0,Working,Secondary / secondary special,-14944,-1858,-4523,Laborers,2,2,Self-employed,,0.5700179544596436,,,,,,-845.0
148233,0,M,225000.0,225000.0,Working,Higher education,-16095,-4608,-4656,Drivers,3,3,Government,0.6423534670985769,0.1938867936661645,,,,,,-2354.0
148234,1,F,571446.0,477000.0,Working,Secondary / secondary special,-12559,-5553,-2889,Laborers,2,2,Self-employed,0.4603987420816589,0.7092232301757304,0.3123653692278984,0.1667,0.1667,0.1667,0.0731,-988.0
148236,0,F,348264.0,315000.0,Commercial associate,Secondary / secondary special,-14438,-1814,-4641,,2,2,Other,0.3211403296340107,0.5099831079835245,0.1873887653772306,,,,,0.0
148237,0,M,270000.0,270000.0,Working,Higher education,-11554,-1081,-3668,Core staff,2,2,Trade: type 7,,0.6536071140282623,0.6263042766749393,0.1875,0.1667,0.1875,0.0556,-804.0
148238,0,F,640080.0,450000.0,Working,Secondary / secondary special,-16119,-2342,-3211,Laborers,2,2,Self-employed,0.7306549279664876,0.7383237645201234,0.6910212267577837,0.375,0.375,0.375,0.1918,-1364.0
148239,0,M,467257.5,328500.0,Working,Higher education,-16676,-3839,-210,Laborers,2,2,Transport: type 4,,0.5496574652775231,0.41534714488434,,,,,-1904.0
148240,0,F,254700.0,225000.0,Working,Secondary / secondary special,-18678,-2073,-1946,Sales staff,2,2,Self-employed,0.7658330959428334,0.3545449380737729,,0.0417,0.0417,0.0417,0.009,-252.0
148241,0,F,1660428.0,1386000.0,Commercial associate,Higher education,-16405,-2110,-2438,Core staff,3,3,Medicine,0.4892335390798037,0.6699332211216521,0.434733248750173,,,,,-2463.0
148242,0,M,1190340.0,1125000.0,Working,Secondary / secondary special,-12406,-948,-4247,Drivers,2,2,Business Entity Type 3,0.2013335866710108,0.6302914190710592,0.6894791426446275,0.3333,0.3333,0.3333,0.2051,-1566.0
148243,0,F,612612.0,495000.0,Commercial associate,Secondary / secondary special,-9946,-694,-430,,3,3,Trade: type 7,,0.5459523087487694,0.2721336844147212,,,,,0.0
148244,0,F,675000.0,675000.0,Working,Secondary / secondary special,-14377,-6214,-3915,Managers,2,2,Trade: type 7,,0.7333506305481906,0.7165702448010511,0.375,0.375,0.375,0.0995,-214.0
148245,0,F,808650.0,675000.0,Pensioner,Secondary / secondary special,-22710,365243,-4533,,2,2,XNA,,0.342037671770857,0.7713615919194317,,,,,-1781.0
148246,0,M,604152.0,540000.0,Commercial associate,Secondary / secondary special,-11588,-3481,-3420,Managers,2,2,Trade: type 7,0.2567766965132324,0.6745153463544405,0.7544061731797895,,,,,-2537.0
148247,0,F,787131.0,679500.0,Pensioner,Secondary / secondary special,-19365,365243,-2168,,2,2,XNA,,0.7742114002421256,0.5172965813614878,0.1667,0.1667,0.1667,0.0558,-1826.0
148248,0,M,519282.0,499500.0,Working,Higher education,-9757,-970,-2277,Sales staff,1,1,Other,0.4444818844023416,0.5815386202004454,,0.3333,0.3333,0.3333,0.0941,-37.0
148249,0,M,942300.0,675000.0,Commercial associate,Secondary / secondary special,-13447,-5030,-4101,,2,2,Business Entity Type 2,,0.7060609288257161,0.2925880073368475,0.3333,0.3333,0.3333,0.1854,-875.0
148250,0,F,526491.0,454500.0,Working,Secondary / secondary special,-14516,-1920,-3689,Cooking staff,2,2,Self-employed,0.2593424428159058,0.3921915347018137,,,,,,-1329.0
148251,0,F,199080.0,157500.0,Working,Secondary / secondary special,-18305,-7930,-1854,Managers,1,1,School,,0.7385096155485724,0.7958031328748403,,,,,-1374.0
148252,0,F,157050.0,112500.0,Working,Secondary / secondary special,-15671,-1913,-2881,Sales staff,1,1,Restaurant,,0.6135776057008236,0.5495965024956946,0.0833,0.0833,0.0833,0.0194,-551.0
148253,0,F,1516500.0,1516500.0,Pensioner,Higher education,-19380,365243,-2764,,2,2,XNA,0.3334353347506636,0.6053280377810284,,0.1667,0.1667,0.1667,0.0592,-2533.0
148254,0,F,1169820.0,1021500.0,Working,Secondary / secondary special,-15543,-956,-2132,Managers,2,2,Business Entity Type 3,0.4568366941679478,0.5696856222154524,0.8327850252992314,0.3333,0.3333,0.3333,0.0766,-1845.0
148256,0,F,307152.0,243000.0,Commercial associate,Secondary / secondary special,-18328,-201,-1864,Laborers,2,2,Construction,,0.5446401785663166,,,,,,-1645.0
148257,0,F,444420.0,337500.0,Working,Higher education,-12806,-3067,-4534,,2,2,Business Entity Type 3,0.7632600719427184,0.7098361615799396,0.1963339662134567,0.3333,0.3333,0.3333,0.0835,-1684.0
148258,0,F,136287.0,103500.0,Working,Secondary / secondary special,-8431,-964,-1122,High skill tech staff,2,2,Industry: type 5,0.1784037313948139,0.5813736443412151,,0.0417,0.0417,0.0417,0.008,0.0
148259,0,M,1133748.0,990000.0,Working,Secondary / secondary special,-19864,-13029,-3261,,2,2,Business Entity Type 1,0.5756343522468774,0.2136835690609544,0.3425288720742255,,,,,-1252.0
148260,0,M,450000.0,450000.0,Working,Secondary / secondary special,-13454,-6714,-550,Managers,3,3,Other,,0.0475839123081446,,,,,,-146.0
148261,0,M,640080.0,450000.0,Working,Secondary / secondary special,-15465,-875,-4901,Core staff,2,2,Agriculture,,0.3380577886944552,0.3092753558842053,,,,,-975.0
148262,1,M,184500.0,184500.0,Pensioner,Secondary / secondary special,-11068,365243,-1160,,3,2,XNA,,0.0327105573906609,,0.0417,0.0417,0.0417,0.0128,0.0
148263,0,F,61128.0,54000.0,Working,Secondary / secondary special,-16702,-1398,-105,Sales staff,2,2,Self-employed,,0.7050433079756402,0.6006575372857061,0.6667,0.6667,0.6667,0.1153,-2421.0
148264,0,F,509922.0,472500.0,State servant,Higher education,-20103,-8025,-3485,,3,3,Government,,0.5494463503982723,0.656158373001177,0.2083,0.2083,0.2083,0.0961,-1806.0
148265,0,F,894766.5,679500.0,Working,Secondary / secondary special,-12596,-990,-3275,Core staff,2,2,Government,,0.6966813483122729,0.2445163919946749,,,,,-535.0
148266,0,F,135000.0,135000.0,Working,Secondary / secondary special,-13878,-830,-3852,Core staff,1,1,Self-employed,0.4870116600736577,0.5566731448793364,,,,,,-352.0
148267,0,F,143910.0,135000.0,Working,Secondary / secondary special,-10482,-3547,-2708,High skill tech staff,2,2,Security,0.2661364746119635,0.6307855627670448,0.6092756673894402,,,,0.1091,-884.0
148268,0,M,135000.0,135000.0,Commercial associate,Higher education,-12247,-1029,-4656,Laborers,2,2,Government,0.4755082605239808,0.6773462570662557,0.5744466170995097,0.625,0.625,0.625,0.5329999999999999,-1099.0
148269,0,M,673875.0,562500.0,Working,Secondary / secondary special,-19227,-331,-1913,Laborers,2,2,Government,,0.6003752380757122,0.4382813743111921,0.1667,0.1667,0.1667,0.1269,0.0
148270,0,F,450000.0,450000.0,Commercial associate,Secondary / secondary special,-10587,-1894,-3195,Sales staff,2,2,Self-employed,0.6799601080825801,0.7168828708700853,,,,,,-1371.0
148271,0,M,247500.0,247500.0,Working,Secondary / secondary special,-8707,-985,-928,Sales staff,2,2,Self-employed,0.8378626287250304,0.4959291362698243,0.5744466170995097,,,,,0.0
148272,1,M,127350.0,112500.0,Commercial associate,Secondary / secondary special,-21592,-4783,-4043,Laborers,2,2,Business Entity Type 1,0.8302701908538737,,0.6075573001388961,,,,,0.0
148273,0,F,450000.0,450000.0,Working,Secondary / secondary special,-16537,-2936,-84,,2,2,Other,,0.6931021527870226,0.3825018041447388,0.3333,0.3333,0.3333,0.1331,-1672.0
148274,0,F,797557.5,688500.0,State servant,Secondary / secondary special,-18563,-1075,-2122,Cleaning staff,2,2,School,,0.3555514320405324,0.6296742509538716,0.1667,0.1667,0.1667,0.0601,-1993.0
148275,0,F,647046.0,463500.0,Working,Secondary / secondary special,-15615,-566,-4566,Security staff,2,2,Security,0.406325349371224,0.6356206204166656,0.6512602186973006,0.1667,0.1667,0.1667,0.0981,-2142.0
148277,0,F,276277.5,238500.0,Pensioner,Secondary / secondary special,-21033,365243,-3573,,2,2,XNA,,0.6312030787344386,0.7281412993111438,,,,,-1917.0
148278,0,F,521280.0,450000.0,Pensioner,Secondary / secondary special,-22752,365243,-4208,,2,2,XNA,0.6370952532008518,0.5662138812544868,0.6785676886853644,0.1667,0.1667,0.1667,0.0408,0.0
148279,0,F,1129500.0,1129500.0,Commercial associate,Secondary / secondary special,-16698,-3732,-240,Laborers,2,2,Other,,0.6366380142288596,0.6848276586890367,,,,,-1223.0
148280,0,F,943425.0,787500.0,Working,Secondary / secondary special,-9645,-2555,-800,Private service staff,2,2,Other,0.2287603276860029,0.6683210387885224,0.4014074137749511,,,,,-1854.0
148281,0,M,1125000.0,1125000.0,Working,Secondary / secondary special,-12786,-3459,-4784,Laborers,2,2,Business Entity Type 3,,0.6145933317791383,,,,,,-1247.0
148282,0,F,1042560.0,900000.0,Commercial associate,Secondary / secondary special,-14235,-2066,-4879,Core staff,2,2,Self-employed,0.811115613091173,0.5275871283711909,0.6496203111237195,0.1667,0.1667,0.1667,0.0501,-1397.0
148283,0,M,254700.0,225000.0,Pensioner,Secondary / secondary special,-23532,365243,-4159,,2,2,XNA,,0.7206885807545598,,,,,,-409.0
148284,1,M,592560.0,450000.0,Commercial associate,Secondary / secondary special,-16213,-6999,-4444,Laborers,2,2,Transport: type 2,,0.5378966549125547,0.7597121819739279,0.1667,0.1667,0.1667,0.0207,-8.0
148286,0,F,545040.0,450000.0,Commercial associate,Secondary / secondary special,-20193,-1855,-1471,Sales staff,2,2,Business Entity Type 3,,0.4619331592478429,0.6430255641096323,,,,,-634.0
